_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,_x,_y,_z,_vis,target
0.28992217779159546,0.5931000113487244,-0.025951242074370384,0.9995385408401489,0.2832646369934082,0.6097815632820129,-0.0159356240183115,0.9991506338119507,0.283658504486084,0.6113579869270325,-0.016062583774328232,0.9990394711494446,0.28412508964538574,0.6130727529525757,-0.016031863167881966,0.9993352293968201,0.28367137908935547,0.6104248762130737,-0.05238807201385498,0.9995879530906677,0.2842564284801483,0.6124962568283081,-0.05238623172044754,0.9995627999305725,0.2849128842353821,0.6148189306259155,-0.052415527403354645,0.9995255470275879,0.29377809166908264,0.6316052675247192,0.05374868959188461,0.9992563128471375,0.2942623496055603,0.6312689781188965,-0.11117714643478394,0.9997393488883972,0.30074942111968994,0.5911282300949097,0.003296098206192255,0.999018669128418,0.30113792419433594,0.5923715233802795,-0.04385874420404434,0.9994076490402222,0.3509146571159363,0.6827020645141602,0.12784382700920105,0.9976546764373779,0.33983802795410156,0.6595248579978943,-0.173650324344635,0.9996511936187744,0.3526488244533539,0.8321533799171448,0.15123257040977478,0.20688705146312714,0.347036749124527,0.8135480284690857,-0.268301397562027,0.9658470749855042,0.34173643589019775,0.9583317041397095,0.08817332237958908,0.5050857067108154,0.3367658257484436,0.9687522649765015,-0.30850809812545776,0.9242349863052368,0.35330861806869507,0.978699266910553,0.07064951956272125,0.5617579817771912,0.3466368317604065,0.9967739582061768,-0.34131208062171936,0.8960064053535461,0.35338443517684937,0.9848219156265259,0.05699191242456436,0.566479504108429,0.34830528497695923,1.0144034624099731,-0.3481939136981964,0.8793354034423828,0.3500063419342041,0.9751970767974854,0.07671848684549332,0.5425872802734375,0.34706297516822815,0.9857403039932251,-0.31210002303123474,0.8443317413330078,0.5213366150856018,0.6996549367904663,0.12581054866313934,0.9995470643043518,0.5232100486755371,0.6860294342041016,-0.12581627070903778,0.9992513060569763,0.6416555047035217,0.7154203057289124,0.07472201436758041,0.3982067108154297,0.6631572842597961,0.6984379887580872,-0.21845713257789612,0.9899243712425232,0.6370546817779541,0.9293261170387268,0.1775800585746765,0.7263632416725159,0.6395747661590576,0.9379918575286865,-0.07243534177541733,0.9721518754959106,0.623749315738678,0.9622294902801514,0.18584837019443512,0.8105641603469849,0.6241145133972168,0.9670350551605225,-0.05719073861837387,0.9808643460273743,0.6848475933074951,0.9770120978355408,0.166631281375885,0.8183475136756897,0.6885892152786255,0.9921150803565979,-0.06324658542871475,0.9639978408813477,0
0.24527473747730255,0.5228719711303711,-0.6830644011497498,0.9995846748352051,0.23569363355636597,0.5080133676528931,-0.6770970225334167,0.9992353916168213,0.2380293905735016,0.5032439827919006,-0.6769335269927979,0.9991353154182434,0.2401738166809082,0.4979170262813568,-0.6771141290664673,0.9994014501571655,0.23171119391918182,0.5167422294616699,-0.6621579527854919,0.999629020690918,0.23140212893486023,0.518237292766571,-0.6622598171234131,0.9996063113212585,0.23089882731437683,0.5196775197982788,-0.662184476852417,0.99957275390625,0.25310540199279785,0.4871416687965393,-0.5671283006668091,0.9993304014205933,0.2381410002708435,0.5182510018348694,-0.5017058253288269,0.999765157699585,0.26760047674179077,0.5163441300392151,-0.6397529244422913,0.9991164207458496,0.26067444682121277,0.5269378423690796,-0.6200836896896362,0.9994664788246155,0.33129963278770447,0.4300471246242523,-0.46746590733528137,0.9978885054588318,0.31580793857574463,0.5910689234733582,-0.4050855338573456,0.999686062335968,0.3310236930847168,0.28654927015304565,-0.5273754000663757,0.2860126495361328,0.3004189133644104,0.7085230350494385,-0.4286818504333496,0.968949556350708,0.33658367395401,0.17554360628128052,-0.6860774755477905,0.5538762211799622,0.2661496698856354,0.8131715655326843,-0.5851594805717468,0.9312381744384766,0.342118501663208,0.14036989212036133,-0.7224355936050415,0.6033093929290771,0.2394876480102539,0.8250031471252441,-0.6200613379478455,0.9048105478286743,0.3400275707244873,0.1382806897163391,-0.7786203026771545,0.607846200466156,0.233645498752594,0.8236312866210938,-0.665225088596344,0.8899490237236023,0.3417685031890869,0.14750906825065613,-0.7191065549850464,0.5868431925773621,0.24434241652488708,0.8206933736801147,-0.6152957081794739,0.8587251305580139,0.5333272218704224,0.4756513833999634,-0.005266493186354637,0.9995805025100708,0.5773717164993286,0.5399104952812195,0.00473515409976244,0.9993255734443665,0.4735307991504669,0.3033352494239807,-0.017064590007066727,0.45610183477401733,0.7264286279678345,0.6302206516265869,0.00333063630387187,0.9908204078674316,0.42168354988098145,0.13440799713134766,0.11247029900550842,0.7506667971611023,0.8667761087417603,0.7518225312232971,0.16002854704856873,0.9748197197914124,0.4264281690120697,0.10890337824821472,0.12049945443868637,0.8245961666107178,0.8838053345680237,0.7689311504364014,0.16770264506340027,0.9815388321876526,0.3554040789604187,0.11137551814317703,0.04893287271261215,0.833656370639801,0.9250882267951965,0.7992807030677795,0.02739080972969532,0.9672673940658569,0
0.1768503189086914,0.5538123846054077,-0.2298639714717865,0.999543309211731,0.15723268687725067,0.5407907962799072,-0.2173602283000946,0.9990845918655396,0.1565457284450531,0.5365930795669556,-0.21736809611320496,0.9990413188934326,0.15593364834785461,0.5324482917785645,-0.21750982105731964,0.9991548657417297,0.1569812297821045,0.5495150685310364,-0.2170097529888153,0.9994144439697266,0.15632668137550354,0.5509705543518066,-0.21693173050880432,0.9993918538093567,0.1557392030954361,0.5523645877838135,-0.21691355109214783,0.9991011619567871,0.1596304476261139,0.5233353972434998,-0.1378471851348877,0.9992046356201172,0.16000305116176605,0.5506377816200256,-0.13781817257404327,0.9994244575500488,0.19555431604385376,0.5471798777580261,-0.20070520043373108,0.9988510608673096,0.19811181724071503,0.5558167099952698,-0.19995401799678802,0.9989110827445984,0.2603326141834259,0.4832804501056671,-0.07252492010593414,0.9980772733688354,0.2624281048774719,0.5798535943031311,-0.14580249786376953,0.9997058510780334,0.22466519474983215,0.3864767849445343,-0.10108785331249237,0.355783075094223,0.25817278027534485,0.6633198261260986,-0.21766714751720428,0.9705618619918823,0.19094336032867432,0.3009985089302063,-0.1896253377199173,0.5973477959632874,0.23904204368591309,0.7265700697898865,-0.31904858350753784,0.9351975321769714,0.193302184343338,0.2817733883857727,-0.2114359587430954,0.6399282217025757,0.22285664081573486,0.7439725399017334,-0.34024369716644287,0.9076586365699768,0.19013741612434387,0.28055229783058167,-0.23795576393604279,0.6443455815315247,0.21789106726646423,0.7419257164001465,-0.3600732088088989,0.8951691389083862,0.19170337915420532,0.2880103588104248,-0.21192416548728943,0.6262631416320801,0.2307586967945099,0.7351182103157043,-0.3370923399925232,0.8683819770812988,0.5476517081260681,0.506502091884613,0.019776832312345505,0.9995993971824646,0.5522347688674927,0.5701313614845276,-0.01958957128226757,0.999383807182312,0.5971252918243408,0.3837166130542755,0.08106465637683868,0.5068919658660889,0.6889234185218811,0.6442137956619263,0.007946524769067764,0.9912246465682983,0.6451361775398254,0.2958901822566986,0.2447446584701538,0.771282434463501,0.833568274974823,0.7056310772895813,0.15547937154769897,0.9765476584434509,0.664057195186615,0.2904089093208313,0.2596352696418762,0.8372251391410828,0.8589836359024048,0.7112091183662415,0.16940253973007202,0.9792951941490173,0.6370164155960083,0.23835894465446472,0.22075697779655457,0.8442114591598511,0.9145334362983704,0.7358067035675049,0.10038521140813828,0.9683498740196228,0
0.24957816302776337,0.5812883377075195,-0.05755992233753204,0.9890689849853516,0.2270020842552185,0.589645504951477,-0.045526206493377686,0.9885720610618591,0.2255837321281433,0.591501772403717,-0.04563713073730469,0.9870715141296387,0.22410757839679718,0.5943229794502258,-0.04566735029220581,0.9892271161079407,0.22748930752277374,0.5894680023193359,-0.10142163932323456,0.9886022806167603,0.2264498472213745,0.5908740758895874,-0.10136142373085022,0.98743736743927,0.22564534842967987,0.5925295948982239,-0.10155502706766129,0.9879220724105835,0.21409405767917633,0.6171885132789612,0.030270513147115707,0.9872879981994629,0.2213793694972992,0.6160119771957397,-0.2217320203781128,0.9827414155006409,0.2659434676170349,0.588520348072052,-0.01926262490451336,0.9870011806488037,0.2641823887825012,0.5866455435752869,-0.09384442865848541,0.9832332730293274,0.27897974848747253,0.6587541699409485,0.16271261870861053,0.9955763220787048,0.2492799460887909,0.634314239025116,-0.31636127829551697,0.9988816976547241,0.18249787390232086,0.6183868050575256,0.331076979637146,0.3230878412723541,0.10510290414094925,0.553945779800415,-0.5053304433822632,0.9642212986946106,0.19908498227596283,0.5588477253913879,0.19609199464321136,0.5442497134208679,-0.06807957589626312,0.45738551020622253,-0.5145714282989502,0.9325665235519409,0.19345727562904358,0.5602155327796936,0.1939680427312851,0.5858546495437622,-0.11948759853839874,0.4400350749492645,-0.5601348876953125,0.9064680337905884,0.17806044220924377,0.5587794780731201,0.1479373425245285,0.5903441309928894,-0.12614521384239197,0.451546311378479,-0.5424289703369141,0.8934925198554993,0.18257379531860352,0.5539585947990417,0.17082750797271729,0.5754607319831848,-0.10345902293920517,0.4564206004142761,-0.5052310228347778,0.864745557308197,0.6743110418319702,0.6483471989631653,0.14381365478038788,0.9990087747573853,0.6800596117973328,0.6175585389137268,-0.1440250426530838,0.9990856051445007,0.8221041560173035,0.5870587229728699,0.33966702222824097,0.4749307334423065,0.9039326906204224,0.5292600393295288,-0.03383709862828255,0.9825087785720825,1.0206235647201538,0.5671043395996094,0.5687058568000793,0.7261068820953369,1.1459760665893555,0.5014396905899048,0.15431413054466248,0.9712924957275391,1.0555239915847778,0.5887364745140076,0.5888893008232117,0.8057780861854553,1.1857033967971802,0.529310941696167,0.16923268139362335,0.9771595001220703,1.0947085618972778,0.4766051769256592,0.5545174479484558,0.7990602254867554,1.225943684577942,0.4651664197444916,0.0723152682185173,0.9574516415596008,0
0.5865789651870728,0.501801073551178,0.16406521201133728,0.929631233215332,0.5644488334655762,0.5141882300376892,0.07824070006608963,0.9256448745727539,0.5625664591789246,0.5146772265434265,0.07850924879312515,0.9238283038139343,0.560966968536377,0.5132508277893066,0.07851089537143707,0.9233514666557312,0.56577467918396,0.5073798298835754,0.08669736236333847,0.919634222984314,0.5648650527000427,0.5036044716835022,0.0870111808180809,0.9160985946655273,0.5637723803520203,0.49941813945770264,0.0858670100569725,0.9159271717071533,0.5553559064865112,0.4953479766845703,-0.18177320063114166,0.9164285659790039,0.559295654296875,0.4967375099658966,-0.12548816204071045,0.910633385181427,0.5940499901771545,0.49897098541259766,0.09669289737939835,0.9260790348052979,0.5953887104988098,0.48565831780433655,0.1089743822813034,0.9178598523139954,0.5962234139442444,0.3594001829624176,-0.25378742814064026,0.9647554159164429,0.577778160572052,0.5669505000114441,-0.1374785453081131,0.9609363079071045,0.652160108089447,0.1805465966463089,-0.25875961780548096,0.30479323863983154,0.6160066723823547,0.7269596457481384,0.03757980465888977,0.8801475763320923,0.6255776286125183,0.18150943517684937,-0.256909042596817,0.51764976978302,0.4880823493003845,0.6593074798583984,0.5015799403190613,0.858620822429657,0.6256519556045532,0.20640364289283752,-0.33292752504348755,0.5637149214744568,0.4645991921424866,0.48276129364967346,0.5266591906547546,0.8394208550453186,0.6039721965789795,0.21248891949653625,-0.35608258843421936,0.5699235200881958,0.4719603657722473,0.47956952452659607,0.4832051992416382,0.8290693163871765,0.5973682403564453,0.09251964837312698,-0.27773794531822205,0.555465817451477,0.4209189713001251,0.6692038774490356,0.4839994013309479,0.8070952296257019,0.8471003174781799,0.34465691447257996,-0.017425552010536194,0.9170514345169067,0.8599863052368164,0.4715731739997864,0.017769705504179,0.9167706966400146,0.7048442363739014,0.2595424950122833,0.6275749206542969,0.44469210505485535,0.7135717868804932,0.5595248937606812,0.6289868354797363,0.8950992226600647,0.743813157081604,0.3122745454311371,1.7221195697784424,0.6607561111450195,0.5165725350379944,0.4213753640651703,1.5682038068771362,0.8800265789031982,0.7512801885604858,0.34525492787361145,1.8280181884765625,0.7319563031196594,0.4847713112831116,0.42679283022880554,1.6816608905792236,0.8896456956863403,0.7586961388587952,0.4466404616832733,1.67204749584198,0.7280834913253784,0.6157988905906677,0.41736891865730286,1.564325213432312,0.8717731833457947,0
0.49082669615745544,0.5900178551673889,-0.13817954063415527,0.9218958616256714,0.5220123529434204,0.5632851719856262,-0.00643388694152236,0.9165123105049133,0.523196280002594,0.5640596747398376,-0.002056460827589035,0.9204501509666443,0.5246366262435913,0.5646940469741821,-0.004115932621061802,0.9169719219207764,0.5222996473312378,0.5657516121864319,-0.16261635720729828,0.9138437509536743,0.5235031843185425,0.5673716068267822,-0.1628347635269165,0.9130344390869141,0.5246912240982056,0.5690741539001465,-0.1621515452861786,0.9084071516990662,0.5390303134918213,0.5728915929794312,-0.20332269370555878,0.9103230237960815,0.540898859500885,0.5770397186279297,-0.2649870812892914,0.8995516300201416,0.5001568794250488,0.5744739770889282,0.10157172381877899,0.9156745076179504,0.4961966276168823,0.5860639810562134,-0.17546534538269043,0.9051461815834045,0.598084568977356,0.4922637939453125,-0.12495093792676926,0.9646400809288025,0.5784394145011902,0.572014331817627,-0.2875532805919647,0.9637331962585449,0.7060224413871765,0.4435400068759918,-0.08307190239429474,0.2838684618473053,0.6741490960121155,0.5747504234313965,-0.3106575310230255,0.8751029968261719,0.7397973537445068,0.3893359899520874,-0.13260015845298767,0.5111981630325317,0.6797487139701843,0.5475276708602905,-0.3226824700832367,0.8677383661270142,0.7412557005882263,0.37745925784111023,-0.1353510618209839,0.5597759485244751,0.6841630339622498,0.563728392124176,-0.3545152544975281,0.8499885201454163,0.72786945104599,0.37101536989212036,-0.16669799387454987,0.5692681670188904,0.6657261848449707,0.5510442852973938,-0.3329867422580719,0.8407667279243469,0.7262152433395386,0.33941248059272766,-0.14864274859428406,0.5544248223304749,0.6621140837669373,0.5550104975700378,-0.31613782048225403,0.8196266293525696,0.7704361081123352,0.5061966180801392,0.041614849120378494,0.9239062070846558,0.7724687457084656,0.5291958451271057,-0.04153328761458397,0.9248281121253967,0.6868546605110168,0.5812067985534668,0.3810705840587616,0.4250464141368866,0.5977554321289062,0.5378183722496033,-0.12438773363828659,0.9009066224098206,0.6270530819892883,0.6118540167808533,0.7336959838867188,0.6369855403900146,0.704511821269989,0.3761880695819855,0.04351906478404999,0.8733837604522705,0.6241005063056946,0.6668776273727417,0.7715728878974915,0.6931380033493042,0.7280735969543457,0.3517262041568756,0.0675806775689125,0.872451663017273,0.5895648002624512,0.7113466262817383,0.7714245319366455,0.7094405889511108,0.7170161008834839,0.3122401237487793,0.04964248090982437,0.8641231060028076,0
0.6331406235694885,0.5739327073097229,-0.20463407039642334,0.9188757538795471,0.6081081628799438,0.5670582056045532,-0.20994196832180023,0.9156977534294128,0.6064845323562622,0.5632127523422241,-0.20943672955036163,0.9191839098930359,0.6051228642463684,0.5592566728591919,-0.2100062221288681,0.9164422154426575,0.6103324890136719,0.574374794960022,-0.21587152779102325,0.9100952744483948,0.6101424694061279,0.5780361890792847,-0.2157290279865265,0.9070446491241455,0.609847903251648,0.5816358327865601,-0.21606726944446564,0.9019544124603271,0.6057364344596863,0.5555568337440491,-0.24628597497940063,0.9107937812805176,0.6108738780021667,0.5832396149635315,-0.18617776036262512,0.8969895243644714,0.6456168293952942,0.5674601197242737,-0.15818004310131073,0.9120444655418396,0.6480837464332581,0.5800928473472595,-0.1786959320306778,0.9010863900184631,0.6622521281242371,0.49988940358161926,-0.2648119330406189,0.9642312526702881,0.6572912931442261,0.6235328316688538,-0.06863364577293396,0.9580733776092529,0.6633373498916626,0.571829617023468,-0.21220991015434265,0.3181225657463074,0.6525887250900269,0.8071742653846741,0.001710092881694436,0.8155250549316406,0.5673126578330994,0.6529039144515991,-0.02389379031956196,0.5249711275100708,0.575031578540802,0.7718058824539185,-0.10711131244897842,0.8419650197029114,0.5582113265991211,0.6593996286392212,-0.054732803255319595,0.566659152507782,0.608454167842865,0.796838641166687,-0.1458120346069336,0.8254613280296326,0.5360018014907837,0.6505889892578125,-0.04713074862957001,0.5758638381958008,0.5656825304031372,0.7301765084266663,-0.12524059414863586,0.81916743516922,0.6004733443260193,0.6028406023979187,-0.018881861120462418,0.562052309513092,0.6012240648269653,0.796170175075531,-0.09158746898174286,0.7994181513786316,0.9400383234024048,0.5400734543800354,-0.05877241864800453,0.9208277463912964,0.9376216530799866,0.6067867875099182,0.058030035346746445,0.9184445738792419,0.8981138467788696,0.5630053281784058,0.4594708979129791,0.4079608619213104,0.8873836398124695,0.6290727853775024,0.38429710268974304,0.8225762844085693,0.9891243577003479,0.6389617919921875,1.1785964965820312,0.5830080509185791,0.9380027651786804,0.6090103387832642,1.2488092184066772,0.7972123622894287,1.0036786794662476,0.6304130554199219,1.2504547834396362,0.6357789039611816,0.9532414078712463,0.5939823985099792,1.3234145641326904,0.811933696269989,1.0126339197158813,0.7325330972671509,1.2016558647155762,0.6509617567062378,0.942500114440918,0.6859180331230164,1.3138147592544556,0.7969654202461243,0
0.06765246391296387,0.6381902694702148,-0.08355429023504257,0.9269745945930481,0.05897098407149315,0.6192268133163452,-0.12158650159835815,0.924115777015686,0.06045359745621681,0.6168268322944641,-0.12172393500804901,0.9272524118423462,0.06197887286543846,0.6140353679656982,-0.12177696824073792,0.9247867465019226,0.05736395716667175,0.6198321580886841,-0.05740286037325859,0.9190711379051208,0.05775657296180725,0.6179471611976624,-0.05735502392053604,0.9163254499435425,0.058238863945007324,0.6158129572868347,-0.05732175335288048,0.9117486476898193,0.08404535055160522,0.59332674741745,-0.20234134793281555,0.9196996688842773,0.08044108748435974,0.5961635708808899,0.07916933298110962,0.9072752594947815,0.08905893564224243,0.6413565874099731,-0.1081106960773468,0.9208279252052307,0.08773311972618103,0.6421812176704407,-0.02562125213444233,0.9109589457511902,0.19846825301647186,0.619070291519165,-0.36675211787223816,0.9678028225898743,0.21261444687843323,0.6131553649902344,0.2951771020889282,0.9622194170951843,0.2286538928747177,0.785770058631897,-0.4644715487957001,0.38556843996047974,0.23512767255306244,0.7711238861083984,0.32334303855895996,0.7582532167434692,0.22858251631259918,0.9371892809867859,-0.4624502658843994,0.5708805322647095,0.23722459375858307,0.9082987308502197,0.15194080770015717,0.7860448360443115,0.18955379724502563,0.9463937878608704,-0.547639012336731,0.6075925827026367,0.19995823502540588,0.9165212512016296,0.15355022251605988,0.7743163108825684,0.1828376054763794,0.9400895833969116,-0.49987655878067017,0.6155961751937866,0.1961117684841156,0.9195054769515991,0.07153405249118805,0.7696517109870911,0.19765034317970276,0.9385265111923218,-0.4458828866481781,0.601419985294342,0.21128927171230316,0.9186238050460815,0.11107426881790161,0.753911018371582,0.4704776108264923,0.6911675333976746,-0.20476466417312622,0.9286158084869385,0.4694720208644867,0.6865747570991516,0.20485089719295502,0.9260809421539307,0.6848655939102173,0.7710907459259033,-0.18879568576812744,0.4533954858779907,0.676001787185669,0.7741796374320984,0.23249736428260803,0.7529892921447754,0.9168244004249573,0.8413643836975098,-0.11299946159124374,0.6203352808952332,0.8711105585098267,0.8376965522766113,0.34254729747772217,0.7629736065864563,0.954011082649231,0.8322175741195679,-0.11590154469013214,0.6681976318359375,0.9340214729309082,0.8382915258407593,0.3471249043941498,0.7968137860298157,0.8952335119247437,0.9265866279602051,-0.27365365624427795,0.6802266240119934,0.8573936223983765,0.9161494970321655,0.21747812628746033,0.7897149324417114,0
0.22167226672172546,0.49758437275886536,-0.011717384681105614,0.9342730045318604,0.21475805342197418,0.4725980758666992,-0.03507457673549652,0.9316993951797485,0.2158111035823822,0.46951669454574585,-0.03511013090610504,0.9345222115516663,0.21701550483703613,0.4661625027656555,-0.03512301668524742,0.9323038458824158,0.21451756358146667,0.4731322228908539,-0.0007156399660743773,0.927158772945404,0.21531537175178528,0.4705605208873749,-0.0006629134295508265,0.9246875643730164,0.2161708027124405,0.4677087068557739,-0.0005928344908170402,0.9205705523490906,0.2342773675918579,0.44505131244659424,-0.0762133002281189,0.927722156047821,0.23262736201286316,0.44540905952453613,0.0727505162358284,0.9165436625480652,0.23800231516361237,0.5031710863113403,-0.022134607657790184,0.9287371039390564,0.23803161084651947,0.5039801001548767,0.022003425285220146,0.9198521971702576,0.30682289600372314,0.5143859386444092,-0.15958581864833832,0.9710136651992798,0.33070603013038635,0.48990780115127563,0.194527268409729,0.9659324288368225,0.31081652641296387,0.7192521095275879,-0.1838098168373108,0.4463435113430023,0.3350052833557129,0.6830706596374512,0.22708922624588013,0.7390404939651489,0.2989026606082916,0.9026103019714355,-0.15829385817050934,0.6121319532394409,0.3295127749443054,0.8477499485015869,0.18423384428024292,0.7598390579223633,0.2735203504562378,0.9161056876182556,-0.198757603764534,0.6443832516670227,0.3054283857345581,0.8533425331115723,0.19757510721683502,0.7457106113433838,0.2710443437099457,0.907556414604187,-0.16375069320201874,0.6510473489761353,0.30173593759536743,0.8566335439682007,0.15393035113811493,0.7422921657562256,0.28121545910835266,0.9034559726715088,-0.14528082311153412,0.6373760104179382,0.31086474657058716,0.8594501614570618,0.16433115303516388,0.7313355803489685,0.5045958757400513,0.5575188994407654,-0.10565219819545746,0.9356884360313416,0.5111215114593506,0.5376049876213074,0.10578269511461258,0.9332637786865234,0.6638230085372925,0.673556923866272,-0.08291571587324142,0.5035526156425476,0.6618695855140686,0.65083909034729,0.10625475645065308,0.6967409253120422,0.8169676065444946,0.7903443574905396,-0.05399372801184654,0.6547463536262512,0.7945326566696167,0.7345931529998779,0.15213429927825928,0.733255922794342,0.8515485525131226,0.7962334752082825,-0.056052494794130325,0.6980065107345581,0.8323783874511719,0.7469242215156555,0.15371596813201904,0.7815194129943848,0.7928050756454468,0.8947863578796387,-0.14071159064769745,0.7069698572158813,0.7889177203178406,0.8674319982528687,0.07272996008396149,0.7787631154060364,0
0.3143155574798584,0.4106307923793793,-0.17699924111366272,0.9407695531845093,0.3029705882072449,0.4260292947292328,-0.14496105909347534,0.9382500052452087,0.3030300438404083,0.4276512563228607,-0.14495600759983063,0.9407926201820374,0.3032510280609131,0.4298851191997528,-0.14498452842235565,0.9387871026992798,0.302554726600647,0.43500155210494995,-0.17436905205249786,0.9342474341392517,0.30225449800491333,0.44230717420578003,-0.174402117729187,0.9320149421691895,0.30204907059669495,0.45077741146087646,-0.1744331419467926,0.9283004403114319,0.30954107642173767,0.4693850874900818,-0.01626933179795742,0.9346306324005127,0.3070521652698517,0.48657938838005066,-0.14310607314109802,0.924664318561554,0.32663992047309875,0.42565205693244934,-0.12531451880931854,0.9356356263160706,0.32574740052223206,0.4373472034931183,-0.165207639336586,0.927623450756073,0.3674752116203308,0.4458150565624237,0.0011771804420277476,0.973845362663269,0.3384740948677063,0.6907318234443665,-0.11683937907218933,0.9691550731658936,0.3428136706352234,0.19759903848171234,-0.048090800642967224,0.5008067488670349,0.32384631037712097,0.9057764410972595,-0.16892452538013458,0.764300525188446,0.31601306796073914,0.00043294113129377365,-0.17767232656478882,0.650170087814331,0.30680325627326965,1.0784952640533447,-0.2672867178916931,0.782253623008728,0.3093268573284149,-0.06456170231103897,-0.2092120498418808,0.6776036024093628,0.29328417778015137,1.1092393398284912,-0.2833154499530792,0.7674180865287781,0.30631640553474426,-0.06491905450820923,-0.24628429114818573,0.6838766932487488,0.29180923104286194,1.111030101776123,-0.3412541151046753,0.7647809386253357,0.30884143710136414,-0.04288241267204285,-0.20813336968421936,0.6720412969589233,0.29920321702957153,1.0997898578643799,-0.2983725070953369,0.7550660371780396,0.5168959498405457,0.6412041187286377,0.009093089960515499,0.9418650269508362,0.48493626713752747,0.7862953543663025,-0.009113910607993603,0.9394776821136475,0.6255147457122803,0.8447676301002502,-0.012782517820596695,0.5438758134841919,0.6069810390472412,0.9355599284172058,-0.06530086696147919,0.7184220552444458,0.727145791053772,1.0256489515304565,0.09738878905773163,0.6774728894233704,0.7168787121772766,1.0690299272537231,0.04031284525990486,0.7448987364768982,0.7335150241851807,1.0493265390396118,0.09719861298799515,0.6993868947029114,0.7285197973251343,1.0832849740982056,0.04265296831727028,0.7616621851921082,0.76544588804245,1.0973491668701172,-0.06331270933151245,0.7231391668319702,0.7590908408164978,1.115440845489502,-0.13002502918243408,0.7861133217811584,0
